zip,primary_city,acceptable_cities,state,county,latitude,longitude
14806,Andover,,NY,Allegany County,42.15,-77.79
14807,Arkport,,NY,Steuben County,42.39,-77.69
14808,Atlanta,"N Cohocton, North Cohocton",NY,Steuben County,42.55,-77.47
14809,Avoca,Wallace,NY,Steuben County,42.4,-77.42
14810,Bath,"Veterans Administration, Veterans Admn",NY,Steuben County,42.33,-77.31
14812,Beaver Dams,,NY,Schuyler County,42.29,-76.96
14813,Belmont,,NY,Allegany County,42.22,-78.03
14814,Big Flats,,NY,Chemung County,42.13,-76.93
14815,Bradford,,NY,Schuyler County,42.37,-77.1
14816,Breesport,,NY,Chemung County,42.17,-76.73
14817,Brooktondale,,NY,Tompkins County,42.38,-76.39
14818,Burdett,,NY,Schuyler County,42.41,-76.84
14819,Cameron,,NY,Steuben County,42.19,-77.4
14820,Cameron Mills,,NY,Steuben County,42.18,-77.36
14821,Campbell,,NY,Steuben County,42.23,-77.19
14822,Canaseraga,,NY,Allegany County,42.46,-77.77
14823,Canisteo,,NY,Steuben County,42.27,-77.6
14824,Cayuta,,NY,Schuyler County,42.28,-76.69
14825,Chemung,,NY,Chemung County,42,-76.62
14826,Cohocton,,NY,Steuben County,42.5,-77.5
14830,Corning,South Corning,NY,Steuben County,42.14,-77.05
14836,Dalton,,NY,Livingston County,42.54,-77.89
14837,Dundee,,NY,Yates County,42.52,-76.97
14838,Erin,,NY,Chemung County,42.18,-76.67
14839,Greenwood,,NY,Steuben County,42.13,-77.64
14840,Hammondsport,,NY,Steuben County,42.4,-77.22
14841,Hector,Valois,NY,Schuyler County,42.5,-76.87
14842,Himrod,,NY,Yates County,42.58,-76.95
14843,Hornell,North Hornell,NY,Steuben County,42.32,-77.66
14845,Horseheads,,NY,Chemung County,42.16,-76.82
14846,Hunt,,NY,Livingston County,42.52,-77.98
14847,Interlaken,,NY,Seneca County,42.61,-76.72
14850,Ithaca,"Ithaca Coll, Ithaca College",NY,Tompkins County,42.44,-76.5
14853,Ithaca,,NY,Tompkins County,42.44,-76.5
14855,Jasper,,NY,Steuben County,42.12,-77.5
14858,Lindley,,NY,Steuben County,42.02,-77.14
14859,Lockwood,,NY,Tioga County,42.09,-76.55
14860,Lodi,,NY,Seneca County,42.61,-76.82
14861,Lowman,,NY,Chemung County,42.02,-76.72
14864,Millport,,NY,Chemung County,42.26,-76.83
14865,Montour Falls,,NY,Schuyler County,42.34,-76.84
14867,Newfield,,NY,Tompkins County,42.36,-76.59
14869,Odessa,,NY,Schuyler County,42.33,-76.78
14870,Painted Post,,NY,Steuben County,42.16,-77.09
14871,Pine City,,NY,Chemung County,42.03,-76.86
14872,Pine Valley,,NY,Chemung County,42.22,-76.84
14873,Prattsburgh,,NY,Steuben County,42.52,-77.29
14874,Pulteney,,NY,Steuben County,42.52,-77.16
14877,Rexville,,NY,Steuben County,42.08,-77.66
14878,Rock Stream,,NY,Schuyler County,42.47,-76.92
14879,Savona,,NY,Steuben County,42.28,-77.22
14880,Scio,,NY,Allegany County,42.17,-77.97
14881,Slaterville Springs,Slatervle Spg,NY,Tompkins County,42.39,-76.35
14882,Lansing,Ithaca,NY,Tompkins County,42.48,-76.48
14883,Spencer,West Danby,NY,Tioga County,42.21,-76.49
14884,Swain,,NY,Allegany County,42.48,-77.88
14885,Troupsburg,,NY,Steuben County,42.04,-77.54
14886,Trumansburg,,NY,Tompkins County,42.54,-76.66
14889,Van Etten,,NY,Chemung County,42.19,-76.55
14891,Watkins Glen,,NY,Schuyler County,42.38,-76.87
14892,Waverly,,NY,Tioga County,42.01,-76.52
14894,Wellsburg,,NY,Chemung County,42.01,-76.72
14895,Wellsville,,NY,Allegany County,42.12,-77.94
14897,Whitesville,,NY,Allegany County,42.03,-77.8
14898,Woodhull,,NY,Steuben County,42.08,-77.4
14901,Elmira,,NY,Chemung County,42.08,-76.8
14903,Elmira,"Elmira Heights, Elmira Hgts, Elmira Hts",NY,Chemung County,42.08,-76.8
14904,Elmira,,NY,Chemung County,42.08,-76.8
14905,Elmira,,NY,Chemung County,42.08,-76.8
14925,Elmira,,NY,Chemung County,42.08,-76.8
15001,Aliquippa,"Macarthur, W Aliquippa, West Aliquippa",PA,Beaver County,40.61,-80.25
15003,Ambridge,Fair Oaks,PA,Beaver County,40.59,-80.22
15005,Baden,,PA,Beaver County,40.63,-80.22
15007,Bakerstown,,PA,Allegheny County,40.64,-79.93
15009,Beaver,"Vanport, W Bridgewater, West Bridgewater",PA,Beaver County,40.69,-80.3
15010,Beaver Falls,"Patterson Heights, Patterson Hts, Racine",PA,Beaver County,40.76,-80.32
15012,Belle Vernon,"Belle Vrn Br, N Bell Vernon, N Belle Vernon, N Belle Vrn, North Belle Vernon",PA,Westmoreland County,40.12,-79.86
15014,Brackenridge,,PA,Allegheny County,40.6,-79.74
15015,Bradfordwoods,,PA,Allegheny County,40.63,-80.08
15017,Bridgeville,,PA,Allegheny County,40.35,-80.1
15018,Buena Vista,,PA,Allegheny County,40.28,-79.79
15019,Bulger,,PA,Washington County,40.42,-80.35
15021,Burgettstown,"Eldersville, Paris",PA,Washington County,40.38,-80.39
15022,Charleroi,"N Charleroi, North Charleroi",PA,Washington County,40.13,-79.9
15024,Cheswick,,PA,Allegheny County,40.54,-79.8
15025,Clairton,"Floreffe, Jefferson Hills, Jefferson Hls, Large",PA,Allegheny County,40.29,-79.88
15026,Clinton,,PA,Beaver County,40.51,-80.34
15027,Conway,,PA,Beaver County,40.66,-80.24
15030,Creighton,,PA,Allegheny County,40.58,-79.78
15031,Cuddy,,PA,Allegheny County,40.36,-80.17
15033,Donora,,PA,Washington County,40.17,-79.86
15034,Dravosburg,,PA,Allegheny County,40.35,-79.88
15035,East Mc Keesport,E Mckeesport,PA,Allegheny County,40.38,-79.8
15037,Elizabeth,,PA,Allegheny County,40.27,-79.88
15042,Freedom,,PA,Beaver County,40.68,-80.25
15043,Georgetown,,PA,Beaver County,40.64,-80.49
15044,Gibsonia,,PA,Allegheny County,40.63,-79.94
15045,Glassport,,PA,Allegheny County,40.32,-79.88
15046,Crescent,Glenwillard,PA,Allegheny County,40.55,-80.23
15049,Harwick,,PA,Allegheny County,40.56,-79.8
15050,Hookstown,,PA,Beaver County,40.59,-80.47
15051,Indianola,,PA,Allegheny County,40.57,-79.87
15052,Industry,,PA,Beaver County,40.65,-80.4
15053,Joffre,,PA,Washington County,40.38,-80.39
15055,Lawrence,,PA,Washington County,40.31,-80.14
15056,Leetsdale,,PA,Allegheny County,40.56,-80.21
15057,Mc Donald,,PA,Washington County,40.37,-80.23
15059,Midland,,PA,Beaver County,40.63,-80.45
15061,Monaca,,PA,Beaver County,40.68,-80.27
15062,Monessen,,PA,Westmoreland County,40.15,-79.88
15063,Monongahela,,PA,Washington County,40.19,-79.92
15064,Morgan,,PA,Allegheny County,40.36,-80.15
15065,Natrona Heights,Natrona Hts,PA,Allegheny County,40.64,-79.73
15066,New Brighton,,PA,Beaver County,40.73,-80.3
15067,New Eagle,,PA,Washington County,40.2,-79.95
15068,New Kensington,"Arnold, Barking, Lower Burrell, New Kensingtn, Parnassus",PA,Westmoreland County,40.56,-79.75
15071,Oakdale,Noblestown,PA,Allegheny County,40.39,-80.18
15074,Rochester,,PA,Beaver County,40.7,-80.28
15076,Russellton,,PA,Allegheny County,40.61,-79.83
15078,Slovan,,PA,Washington County,40.36,-80.4
15083,Sutersville,,PA,Westmoreland County,40.23,-79.8
15084,Tarentum,,PA,Allegheny County,40.6,-79.76
15085,Trafford,,PA,Westmoreland County,40.38,-79.75
15086,Warrendale,,PA,Allegheny County,40.64,-80.09
15089,West Newton,,PA,Westmoreland County,40.2,-79.76
15090,Wexford,,PA,Allegheny County,40.63,-80.05
15101,Allison Park,,PA,Allegheny County,40.57,-79.95
15102,Bethel Park,,PA,Allegheny County,40.32,-80.03
15104,Braddock,Rankin,PA,Allegheny County,40.4,-79.86
15106,Carnegie,Heidelberg,PA,Allegheny County,40.4,-80.08
15108,Coraopolis,"Moon Township, Moon Twp",PA,Allegheny County,40.51,-80.16
15110,Duquesne,,PA,Allegheny County,40.37,-79.85
15112,East Pittsburgh,E Pittsburgh,PA,Allegheny County,40.39,-79.83
15116,Glenshaw,,PA,Allegheny County,40.52,-79.95
15120,Homestead,"Munhall, W Homestead, West Homestead, Whitaker",PA,Allegheny County,40.4,-79.9
15122,West Mifflin,Pittsburgh,PA,Allegheny County,40.35,-79.9
15123,West Mifflin,,PA,Allegheny County,40.35,-79.9
15126,Imperial,,PA,Allegheny County,40.45,-80.25
15129,South Park,Library,PA,Allegheny County,40.29,-79.99
15131,Mckeesport,White Oak,PA,Allegheny County,40.33,-79.83
15132,Mckeesport,,PA,Allegheny County,40.33,-79.83
15133,Mckeesport,,PA,Allegheny County,40.33,-79.83
15135,Mckeesport,Boston,PA,Allegheny County,40.33,-79.83
15136,Mc Kees Rocks,,PA,Allegheny County,40.46,-80.06
15137,North Versailles,N Versailles,PA,Allegheny County,40.37,-79.8
15139,Oakmont,,PA,Allegheny County,40.51,-79.83
15140,Pitcairn,Monroeville,PA,Allegheny County,40.4,-79.77
15142,Presto,,PA,Allegheny County,40.38,-80.12
15143,Sewickley,Edgeworth,PA,Allegheny County,40.53,-80.18
15144,Springdale,,PA,Allegheny County,40.53,-79.78
15145,Turtle Creek,,PA,Allegheny County,40.4,-79.82
15146,Monroeville,,PA,Allegheny County,40.42,-79.76
15147,Verona,,PA,Allegheny County,40.5,-79.84
15148,Wilmerding,Wall,PA,Allegheny County,40.39,-79.81
15201,Pittsburgh,Arsenal,PA,Allegheny County,40.43,-79.97
15202,Pittsburgh,"Avalon, Bellevue, Bellvue, Ben Avon, Emsworth",PA,Allegheny County,40.43,-79.97
15203,Pittsburgh,Carson,PA,Allegheny County,40.43,-79.97
15204,Pittsburgh,Corliss,PA,Allegheny County,40.43,-79.97
15205,Pittsburgh,Crafton,PA,Allegheny County,40.43,-79.97
15206,Pittsburgh,East Liberty,PA,Allegheny County,40.43,-79.97
15207,Pittsburgh,Hazelwood,PA,Allegheny County,40.43,-79.97
15208,Pittsburgh,Homewood,PA,Allegheny County,40.43,-79.97
15209,Pittsburgh,Millvale,PA,Allegheny County,40.43,-79.97
15210,Pittsburgh,"Mount Oliver, Mt Oliver",PA,Allegheny County,40.43,-79.97
15211,Pittsburgh,"Mount Washington, Mt Washington",PA,Allegheny County,40.43,-79.97
15212,Pittsburgh,Allegheny,PA,Allegheny County,40.43,-79.97
15213,Pittsburgh,Oakland,PA,Allegheny County,40.43,-79.97
15214,Pittsburgh,Observatory,PA,Allegheny County,40.43,-79.97
15215,Pittsburgh,"Aspinwall, Sharpsburg",PA,Allegheny County,40.43,-79.97
15216,Pittsburgh,South Hills,PA,Allegheny County,40.43,-79.97
15217,Pittsburgh,Squirrel Hill,PA,Allegheny County,40.43,-79.97
15218,Pittsburgh,Swissvale,PA,Allegheny County,40.43,-79.97
15219,Pittsburgh,,PA,Allegheny County,40.43,-79.97
15220,Pittsburgh,Wabash,PA,Allegheny County,40.43,-79.97
15221,Pittsburgh,Wilkinsburg,PA,Allegheny County,40.43,-79.97
15222,Pittsburgh,,PA,Allegheny County,40.43,-79.97
15223,Pittsburgh,Etna,PA,Allegheny County,40.43,-79.97
15224,Pittsburgh,Bloomfield,PA,Allegheny County,40.43,-79.97
15225,Pittsburgh,"Neville Is, Neville Island",PA,Allegheny County,40.43,-79.97
15226,Pittsburgh,Brookline,PA,Allegheny County,40.43,-79.97
15227,Pittsburgh,Brentwood,PA,Allegheny County,40.43,-79.97
15228,Pittsburgh,"Mount Lebanon, Mt Lebanon",PA,Allegheny County,40.43,-79.97
15229,Pittsburgh,West View,PA,Allegheny County,40.43,-79.97
15232,Pittsburgh,Shadyside,PA,Allegheny County,40.43,-79.97
15233,Pittsburgh,Kilbuck,PA,Allegheny County,40.43,-79.97
15234,Pittsburgh,"Castle Shann, Castle Shannon",PA,Allegheny County,40.43,-79.97
15235,Pittsburgh,Penn Hills,PA,Allegheny County,40.43,-79.97
15236,Pittsburgh,"Pleasant Hills, Pleasant Hls, West Mifflin",PA,Allegheny County,40.43,-79.97
15237,Pittsburgh,"Mc Knight, Mcknight",PA,Allegheny County,40.43,-79.97
15238,Pittsburgh,Blawnox,PA,Allegheny County,40.43,-79.97
15239,Pittsburgh,Plum,PA,Allegheny County,40.43,-79.97
15241,Pittsburgh,"Upper Saint Clair, Upper St Clair, Uppr St Clair",PA,Allegheny County,40.43,-79.97
15243,Pittsburgh,Cedarhurst,PA,Allegheny County,40.43,-79.97
15253,Pittsburgh,,PA,Allegheny County,40.43,-79.97
15260,Pittsburgh,,PA,Allegheny County,40.43,-79.97
15272,Pittsburgh,,PA,Allegheny County,40.43,-79.97
15273,Pittsburgh,,PA,,40.37,-79.9
15275,Pittsburgh,,PA,Allegheny County,40.43,-79.97
15276,Pittsburgh,,PA,Allegheny County,40.43,-79.97
15288,Pittsburgh,Carnegie,PA,,40.44,-79.94
15290,Pittsburgh,,PA,Allegheny County,40.43,-79.97
15295,Pittsburgh,,PA,Allegheny County,40.43,-79.88
15301,Washington,,PA,Washington County,40.17,-80.24
15310,Aleppo,,PA,Greene County,39.82,-80.45
15311,Amity,,PA,Washington County,40.05,-80.2
15312,Avella,Rea,PA,Washington County,40.28,-80.47
15314,Bentleyville,,PA,Washington County,40.11,-80
15316,Brave,,PA,Greene County,39.73,-80.25
15317,Canonsburg,"Mc Murray, Mcmurray",PA,Washington County,40.26,-80.18
15320,Carmichaels,,PA,Greene County,39.89,-79.97
15321,Cecil,,PA,Washington County,40.33,-80.21
15322,Clarksville,,PA,Washington County,39.97,-80.04
15323,Claysville,,PA,Washington County,40.12,-80.41
15327,Dilliner,,PA,Greene County,39.75,-79.99
15329,Prosperity,,PA,Washington County,40.02,-80.25
15330,Eighty Four,,PA,Washington County,40.18,-80.13
15332,Finleyville,,PA,Washington County,40.25,-80
15333,Fredericktown,,PA,Washington County,40.02,-80.03
15334,Garards Fort,,PA,Greene County,39.81,-80.02
15337,Graysville,,PA,Greene County,39.89,-80.39
15338,Greensboro,,PA,Greene County,39.79,-79.91
15340,Hickory,,PA,Washington County,40.3,-80.32
15341,Holbrook,,PA,Greene County,39.84,-80.34
15342,Houston,,PA,Washington County,40.25,-80.21
15344,Jefferson,,PA,Greene County,39.93,-80.05
15345,Marianna,,PA,Washington County,40.01,-80.11
15349,Mount Morris,"Davistown, Mt Morris",PA,Greene County,39.75,-80.11
15352,New Freeport,Pine Bank,PA,Greene County,39.75,-80.45
15357,Rices Landing,,PA,Greene County,39.94,-79.99
15359,Rogersville,,PA,Greene County,39.9,-80.28
15360,Scenery Hill,,PA,Washington County,40.08,-80.07
15362,Spraggs,,PA,Greene County,39.78,-80.22
15363,Strabane,,PA,Washington County,40.21,-80.14
15364,Sycamore,,PA,Greene County,39.95,-80.22
15367,Venetia,,PA,Washington County,40.26,-80.05
15370,Waynesburg,,PA,Greene County,39.89,-80.18
15376,West Alexander,W Alexander,PA,Washington County,40.1,-80.5
15377,West Finley,,PA,Washington County,40,-80.47
15380,Wind Ridge,,PA,Greene County,39.88,-80.46
15401,Uniontown,,PA,Fayette County,39.89,-79.72
15410,Adah,,PA,Fayette County,39.88,-79.89
15411,Addison,,PA,Somerset County,39.74,-79.33
15413,Allison,,PA,Fayette County,39.98,-79.87
15417,Brownsville,,PA,Fayette County,40.01,-79.89
15419,California,,PA,Washington County,40.06,-79.91
15423,Coal Center,,PA,Washington County,40.06,-79.9
15424,Confluence,"Listonburg, Ursina",PA,Somerset County,39.8,-79.35
15425,Connellsville,S Connellsvl,PA,Fayette County,40.01,-79.58
15427,Daisytown,,PA,Washington County,40.32,-78.9
15428,Dawson,,PA,Fayette County,40.04,-79.65
15431,Dunbar,,PA,Fayette County,39.97,-79.61
15433,East Millsboro,E Millsboro,PA,Fayette County,39.98,-79.96
15436,Fairchance,,PA,Fayette County,39.82,-79.75
15437,Farmington,,PA,Fayette County,39.78,-79.61
15438,Fayette City,,PA,Fayette County,40.1,-79.83
15440,Gibbon Glade,,PA,Fayette County,39.73,-79.56
15442,Grindstone,,PA,Fayette County,40.01,-79.83
15444,Hiller,,PA,Fayette County,40,-79.9
15445,Hopwood,,PA,Fayette County,39.87,-79.7
15446,Indian Head,,PA,Fayette County,40.01,-79.39
15450,La Belle,,PA,Fayette County,39.96,-79.94
15451,Lake Lynn,,PA,Fayette County,39.74,-79.84
15456,Lemont Furnace,"Lemont Frnc, Lemont Frnce",PA,Fayette County,39.92,-79.64
15458,Mc Clellandtown,"Lamberton, Mcclellandtwn",PA,Fayette County,39.88,-79.86
15459,Markleysburg,,PA,Fayette County,39.73,-79.45
15461,Masontown,,PA,Fayette County,39.84,-79.9
15462,Melcroft,,PA,Fayette County,40.06,-79.36
15464,Mill Run,,PA,Fayette County,39.96,-79.45
15468,New Salem,,PA,Fayette County,39.9,-76.79
15469,Normalville,,PA,Fayette County,40.02,-79.4
15470,Ohiopyle,,PA,Fayette County,39.86,-79.49
15473,Perryopolis,"Layton, Whitsett",PA,Fayette County,40.08,-79.75
15474,Point Marion,,PA,Fayette County,39.73,-79.9
15478,Smithfield,,PA,Fayette County,39.8,-79.8
15479,Smithton,Van Meter,PA,Westmoreland County,40.15,-79.74
15480,Smock,,PA,Fayette County,39.99,-79.75
15486,Vanderbilt,,PA,Fayette County,40.03,-79.66
15488,Waltersburg,,PA,Fayette County,39.98,-79.77
15490,White,,PA,Fayette County,40.07,-79.42
15501,Somerset,,PA,Somerset County,40,-79.07
15521,Alum Bank,,PA,Bedford County,40.19,-78.62
15522,Bedford,,PA,Bedford County,40.01,-78.5
15530,Berlin,,PA,Somerset County,39.92,-78.95
15531,Boswell,,PA,Somerset County,40.16,-79.02
15533,Breezewood,,PA,Bedford County,39.99,-78.24
15534,Buffalo Mills,,PA,Bedford County,39.92,-78.63
15535,Clearville,,PA,Bedford County,39.91,-78.37
15536,Crystal Spring,Crystal Spg,PA,Fulton County,39.93,-78.21
15537,Everett,,PA,Bedford County,40.01,-78.36
15538,Fairhope,Glencoe,PA,Somerset County,39.89,-78.83
15539,Fishertown,,PA,Bedford County,40.12,-78.58
15540,Fort Hill,,PA,Somerset County,39.86,-79.24
15541,Friedens,,PA,Somerset County,40.04,-79
15542,Garrett,,PA,Somerset County,39.86,-79.06
15545,Hyndman,,PA,Bedford County,39.82,-78.72
15546,Jenners,,PA,Somerset County,40.14,-79.08
15548,Kantner,,PA,Somerset County,40.11,-78.96
15550,Manns Choice,,PA,Bedford County,40,-78.59
15551,Markleton,,PA,Somerset County,39.87,-79.29
15552,Meyersdale,,PA,Somerset County,39.81,-79.02
15554,New Paris,,PA,Bedford County,40.1,-78.64
15557,Rockwood,,PA,Somerset County,39.91,-79.15
15558,Salisbury,,PA,Somerset County,39.75,-79.08
15559,Schellsburg,,PA,Bedford County,40.04,-78.64
15562,Springs,,PA,Somerset County,39.74,-79.09
15563,Stoystown,,PA,Somerset County,40.1,-78.95
15564,Wellersburg,,PA,Somerset County,39.72,-78.84
15565,West Salisbury,W Salisbury,PA,Somerset County,39.78,-79.01
15601,Greensburg,,PA,Westmoreland County,40.31,-79.54
15610,Acme,,PA,Westmoreland County,40.09,-79.48
15611,Adamsburg,,PA,Westmoreland County,40.31,-79.65
15612,Alverton,,PA,Westmoreland County,40.12,-79.56
15613,Apollo,,PA,Westmoreland County,40.58,-79.56
15615,Ardara,,PA,Westmoreland County,40.36,-79.73
15618,Avonmore,Edmon,PA,Armstrong County,40.52,-79.47
15620,Bradenville,,PA,Westmoreland County,40.3,-79.3
15622,Champion,,PA,Fayette County,40.04,-79.32
15623,Claridge,,PA,Westmoreland County,40.32,-79.65
15626,Delmont,,PA,Westmoreland County,40.41,-79.57
15627,Derry,,PA,Westmoreland County,40.33,-79.3
15628,Donegal,,PA,Westmoreland County,40.11,-79.38
15632,Export,Murrysville,PA,Westmoreland County,40.41,-79.62
15634,Grapeville,,PA,Westmoreland County,40.3,-79.59
15636,Harrison City,,PA,Westmoreland County,40.37,-79.67
15637,Herminie,,PA,Westmoreland County,40.23,-79.71
15639,Hunker,,PA,Westmoreland County,40.2,-79.61
15641,Hyde Park,,PA,Westmoreland County,40.63,-79.58
15642,Irwin,"N Huntingdon, No Huntingdon, North Huntingdon, North Irwin",PA,Westmoreland County,40.32,-79.69
15644,Jeannette,,PA,Westmoreland County,40.33,-79.62
15646,Jones Mills,,PA,Westmoreland County,40.06,-79.31
15647,Larimer,,PA,Westmoreland County,40.35,-79.72
15650,Latrobe,,PA,Westmoreland County,40.31,-79.38
15655,Laughlintown,,PA,Westmoreland County,40.19,-79.16
15656,Leechburg,"N Leechburg, North Leechburg, W Leechburg, West Leechburg",PA,Westmoreland County,40.63,-79.6
15658,Ligonier,Wilpen,PA,Westmoreland County,40.24,-79.23
15661,Loyalhanna,,PA,Westmoreland County,40.3,-79.34
15665,Manor,,PA,Westmoreland County,40.34,-79.67
15666,Mount Pleasant,Mt Pleasant,PA,Westmoreland County,40.15,-79.54
15668,Murrysville,,PA,Westmoreland County,40.46,-79.67
15670,New Alexandria,New Alexandri,PA,Westmoreland County,40.39,-79.41
15671,New Derry,,PA,Westmoreland County,40.32,-79.3
15672,New Stanton,,PA,Westmoreland County,40.22,-79.6
15675,Penn,,PA,Westmoreland County,40.32,-79.64
15677,Rector,,PA,Westmoreland County,40.17,-79.22
15678,Rillton,,PA,Westmoreland County,40.27,-79.72
15679,Ruffs Dale,,PA,Westmoreland County,40.15,-79.63
15681,Saltsburg,,PA,Indiana County,40.48,-79.44
15683,Scottdale,,PA,Westmoreland County,40.1,-79.58
15684,Slickville,,PA,Westmoreland County,40.46,-79.5
15686,Spring Church,,PA,Armstrong County,40.62,-79.44
15687,Stahlstown,,PA,Westmoreland County,40.13,-79.29
15688,Tarrs,,PA,Westmoreland County,40.15,-79.56
15690,Vandergrift,Park,PA,Westmoreland County,40.59,-79.57
15692,Westmoreland City,Westmrlnd Cty,PA,Westmoreland County,40.27,-79.54
15697,Youngwood,,PA,Westmoreland County,40.24,-79.58
15698,Yukon,,PA,Westmoreland County,40.21,-79.68
15701,Indiana,,PA,Indiana County,40.62,-79.15
15711,Anita,,PA,Jefferson County,41.01,-78.96
15713,Aultman,,PA,Indiana County,40.54,-79.22
15714,Northern Cambria,"Barnesboro, N Cambria",PA,Cambria County,40.66,-78.78
15717,Blairsville,,PA,Indiana County,40.43,-79.26
15722,Carrolltown,,PA,Cambria County,40.6,-78.7
15724,Cherry Tree,,PA,Indiana County,40.72,-78.8
15725,Clarksburg,,PA,Indiana County,40.49,-79.36
15728,Clymer,,PA,Indiana County,40.66,-79.01
